id_station;total_capacity;total_load
103348;1052235;263573
103349;1115883;230522
103350;1057570;247304
103351;869821;294937
103352;1011443;227645
103353;736744;267268
103354;1104509;288945
103355;1165995;267984
103356;857009;262148
103357;748244;247675
103358;1110313;260863
103359;837357;272910
103360;867897;299546
103361;809984;331896
103362;1112599;253780
103363;971588;235151
103364;978340;273747
103365;788199;317426
103366;773875;292145
103367;898182;272882
103368;826574;331595
103369;910139;304095
103370;972662;352923
103371;989911;292622
103372;782810;281952
103373;899724;281632
103374;1007523;322053
103375;1099179;268966
103376;1146147;286906
103377;1011444;308778
103378;784295;295585
103379;1131822;315142
103380;764252;266719
103381;1164414;245677
103382;923588;220818
103383;1200516;310453
103384;840130;302358
103385;1150408;312985
103386;906940;265287
103387;1081704;248862
103388;833281;285123
103389;941293;230603
103390;1114230;283986
103391;940059;286708
103392;863946;320659
103393;1066567;272962
103394;955731;272315
103395;1114194;286603
103396;1060230;283583
103397;741559;248917
103398;1097231;336350
103399;1123776;238704
103400;1007555;283406
103401;1129402;354481
103402;1178769;275024
103403;848551;222053
103404;1153179;245524
103405;792865;251392
103406;1152627;298358
103407;818020;299847
103408;1116716;348477
103409;1739076;344428
103410;2452921;221913
103411;1931132;260496
103412;2423850;250021
103413;2718451;264649
103414;2368167;239110
103415;2848558;260554
103416;2664544;225418
103417;2142224;257259
103418;2264911;240170
103419;2246904;286410
103420;1880382;306568
103421;1925211;245392
103422;2147949;256134
103423;2279069;269284
103424;1974069;275649
103425;1849294;300442
103426;2573614;319358
103427;2782665;265401
103428;2455721;278568
103429;2402096;313403
103430;1787001;330068
103431;2081640;257712
103432;2279322;268130
103433;1870573;274971
103434;1799179;337517
103435;1785175;229913
103436;1890266;327788
103437;1920722;277326
103438;1924712;294780
103439;2634539;246269
103440;2498273;242055
103441;1788692;252861
103442;2022734;271344
103443;2186796;269497
103444;2792020;226977
103445;2147555;278298
103446;1894052;272821
103447;2647458;301031
103448;1751652;271324
103449;1968646;332573
103450;2173000;323693
103451;2375980;330653
103452;1729956;260507
103453;2448217;348312
103454;1904129;303899
103455;2489397;236153
103456;2107913;305545
103457;2179172;306867
103458;2436263;292652
103459;1767155;279885
103460;1868222;282994
103461;2122119;318106
103462;2059421;301796
103463;2572968;266382
103464;2043859;314498
103465;1966551;315536
103466;2311338;239027
103467;1987030;336344
103468;1891312;246041
103469;2189923;304582
103470;2499423;287190
103471;2018718;242265
103472;1977803;286402
103473;2174660;288834
103474;2606460;277979
103475;1844465;290471
103476;2512540;248926
103477;2736714;334599
103478;2749128;258801
103479;2788193;336795
103480;1978856;276998
103481;2059201;322670
103482;2526360;292405
103483;2182715;232361
103484;2022213;281767
103485;2431594;258938
103486;2310894;332314
103487;2701471;321327
103488;2078368;322472
103489;2331532;241040
103490;2685047;253939
103491;2320797;271144
103492;2606933;279763
103493;2695456;294567
103494;2395233;330582
103495;1836941;342964
103496;2769501;250995
103497;2391726;270206
103498;2658936;288098
103499;2474890;291063
103500;2126335;247858
103501;1977978;247564
103502;2506421;279233
103503;1831154;225496
103504;2447712;256719
103505;2111771;276835
103506;2695864;319898
103507;2522834;283818
103508;1737247;271361
103509;2324928;270654
103510;2289589;269904
103511;1929097;272621
103512;2740175;312802
103513;1970058;240058
103514;1744324;231694
103515;1783545;292893
103516;1830658;238270
103517;1834895;274359
103518;2021748;277083
103519;2725985;246369
103520;2092699;299032
103521;2190802;231720
103522;1699343;291473
103523;2637043;267902
103524;1830044;239801
103525;1931123;235612
103526;1911577;287019
103527;2618724;280889
103528;1752409;294189
103529;2329912;305078
103530;2448531;322825
103531;1795344;255527
103532;2107488;262792
103533;2361770;287968
103534;2732031;231905
103535;1715344;327088
103536;2348591;323598
103537;2400885;282012
103538;2110527;248315
103539;1961389;283456
103540;2627303;282314
103541;2341017;242236
103542;1857741;258700
103543;1700737;316420
103544;1900573;299428
103545;2310247;260888
103546;1930362;306653
103547;1710478;275999
103548;1717073;256562
103549;1757755;293544
103550;2589764;283085
103551;2715121;287844
103552;1854618;267054
103553;2453929;307345
103554;2619176;221057
103555;2010672;271776
103556;2195872;299519
103557;2529475;338280
103558;2291452;287754
103559;2660128;287619
103560;1851017;297718
103561;1884500;267034
103562;2272721;315905
103563;2605743;296290
103564;2182187;223476
103565;2704932;238154
103566;1773013;265343
103567;1827887;302489
103568;2657490;268409
103569;2584409;305875
103570;2288379;325936
103571;2375151;281743
103572;2264833;312798
103573;2456361;217380
103574;2578978;320866
103575;1875724;292571
103576;2685296;243079
103577;2042037;250559
103578;1811904;255052
103579;2438783;292088
103580;2557791;299594
103581;2189792;255381
103582;2095975;323112
103583;1897114;291071
103584;2498129;256934
103585;2157501;291278
103586;2711339;305467
103587;2100812;272061
103588;1877352;278264
103589;1816565;292146
103590;2384671;321693
103591;2726200;271138
103592;2724759;234093
103593;1729610;315059
103594;2102848;319420
103595;2424032;278257
103596;2162080;338233
103597;1765879;337525
103598;2076181;261252
103599;2453965;296160
103600;1957997;302928
103601;2141550;339483
103602;1766968;307959
103603;2156112;291311
103604;2582090;256286
103605;2464529;255579
103606;1977286;267342
103607;1941079;301330
103608;2659302;256963
103609;1794484;336930
103610;1777558;248865
103611;2232754;324282
103612;2624304;290431
103613;2631994;259510
103614;2669632;309045
103615;2406977;244302
103616;2072324;263880
103617;2022934;329074
103618;2304127;271515
103619;2722751;232735
103620;2297636;267061
103621;2817688;269513
103622;1678509;295613
103623;2139534;243215
103624;2019315;313057
103625;1866699;240201
103626;2309413;283393
103627;2067427;282477
103628;2771057;273684
103629;1763294;336650
103630;1712249;247048
103631;1720561;363160
103632;2003924;255401
103633;2085221;290243
103634;2348967;302936
103635;2515086;261590
103636;2340589;354319
103637;2269055;284569
103638;1830347;288425
103639;2121422;309085
103640;1976424;289402
103641;1864105;282197
103642;1994506;272796
103643;1721366;247444
103644;2562577;293970
103645;2426623;344790
103646;1834979;284074
103647;1704204;307086
103648;2338707;276582
103649;2610185;275696
103650;1743293;283975
103651;2384214;271025
103652;1734863;231490
103653;2032712;285688
103654;1922296;311554
103655;1750366;292153
103656;1687741;219144
103657;2393311;250467
103658;2405357;301577
103659;2019037;349426
103660;1745401;292967
103661;2486292;273225
103662;2761548;331221
103663;1965586;287701
103664;2177307;314269
103665;1739294;239072
103666;2518828;287999
103667;2246137;242414
103668;2764311;317966
103669;2694935;283856
103670;2237319;257924
103671;2058953;298567
103672;2467148;333810
103673;2746561;275639
103674;2768990;269568
103675;2625431;275148
103676;2047813;308982
103677;2138222;260150
103678;2504981;222650
103679;2293353;322066
103680;2807096;287807
103681;1851803;251340
103682;2715517;309092
103683;2562587;289563
103684;1843650;297587
103685;1692845;338878
103686;1752921;308417
103687;2578033;325638
103688;2149280;252056
103689;1678607;277756
103690;1980310;299904
103691;2534655;232724
103692;2336510;268588
103693;2042314;241304
103694;2082044;313180
103695;2140656;320822
103696;1798940;296954
103697;1961031;320944
103698;1733624;288327
103699;2514331;290356
103700;2494929;265269
103701;2110623;296294
103702;1672157;289235
103703;2499683;237462
103704;1566361;325212
103705;2435572;218955
103706;1870693;275914
103707;1985406;307957
103708;1731945;281344
103709;2415783;320416
103710;2528389;259472
103711;2391985;281461
103712;1789385;271769
103713;1984255;322749
103714;1670332;316336
103715;2386782;247038
103716;1680934;284904
103717;1795739;261612
103718;2254440;301737
103719;1787580;248589
103720;1644058;275659
103721;2422023;217168
103722;2227597;356125
103723;1903445;317674
103724;1942184;286392
103725;2430095;304048
103726;1711547;344513
103727;1972764;325678
103728;2360415;278908
103729;2293314;263081
103730;2049916;211142
103731;2190878;255028
103732;1785257;273243
103733;1772676;241814
103734;1803321;316946
103735;2550569;273493
103736;2308932;214310
103737;2344451;250878
103738;2360966;288820
103739;1884779;263981
103740;2453397;288735
103741;1881371;247418
103742;1702366;299135
103743;2227594;279480
103744;2142281;271951
103745;1578071;263421
103746;1750830;285006
103747;2237402;299588
103748;1741292;278434
103749;1899255;257976
103750;2090233;288744
103751;2340597;292981
103752;1985930;312371
103753;1851232;299907
103754;1762886;300810
103755;2464150;272168
103756;1658717;318063
103757;2319773;269385
103758;1654915;304128
103759;1814408;281023
103760;2209097;269135
103761;2389875;289811
103762;1765672;267847
103763;2126048;326811
103764;2097384;256165
103765;2486534;270648
103766;1918417;281118
103767;1928740;314957
103768;2068797;290350
103769;1587240;273617
103770;2438675;261908
103771;1546569;259809
103772;1902244;282444
103773;1776527;267104
103774;1761187;294212
103775;1855170;323025
103776;2384475;302069
103777;2121707;300716
103778;1906143;258472
103779;1794036;294052
103780;2343450;354911
103781;2263684;314556
103782;1634909;221978
103783;1965325;255587
103784;1954025;270125
103785;2029623;271804
103786;2290796;346681
103787;2324841;279663
103788;2333065;269694
103789;1669570;262904
103790;2179024;258358
103791;2418072;312839
103792;1883876;243068
103793;2529844;318942
103794;1964657;277873
103795;1855814;274223
103796;1699436;253049
103797;2082319;271309
103798;2184399;347352
103799;2403817;272391
103800;1894052;247886
103801;1773937;251290
103802;2107145;273312
103803;1940185;295842
103804;1606917;281203
103805;1618862;309915
103806;2134730;326629
103807;1630898;337441
103808;2480736;251534
103809;2225739;296112
103810;2531361;260997
103811;1811402;292713
103812;1744649;297228
103813;1889155;272540
103814;1912600;295471
103815;1750108;315334
103816;1736156;221179
103817;2201772;348187
103818;1891125;276880
103819;1915290;310371
103820;1624806;215903
103821;1650459;342523
103822;1991583;251255
103823;2059262;247586
103824;1864551;263570
103825;2516361;315744
103826;2137008;317814
103827;1960511;307843
103828;1595367;308485
103829;1928293;229693
103830;1625270;275587
103831;2401035;305592
103832;2365806;288211
103833;2406221;285630
103834;2324364;243679
103835;1927533;244531
103836;2061434;301800
103837;1568472;329421
103838;1805721;303797
103839;1698446;226660
103840;2219468;264108
103841;2353752;322874
103842;1842102;257591
103843;2193240;278351
103844;2187695;292174
103845;2457060;214274
103846;1664132;298388
103847;2524857;314703
103848;1735897;257794
103849;1813210;300744
103850;1739517;239558
103851;1574206;277532
103852;2513816;249561
103853;2389046;283114
103854;1611053;217233
103855;2220782;264519
103856;1629661;336728
103857;1955280;263026
103858;2333198;271196
103859;1814231;319379
103860;2334313;279421
103861;1670492;206678
103862;1789960;243695
103863;1863335;216846
103864;1580968;311576
103865;2339650;260258
103866;1747502;295363
103867;1878277;279471
103868;2331580;270718
103869;2475637;281275
103870;1909315;264403
103871;1859600;288331
103872;2282450;236774
103873;2060672;298277
103874;2715049;310426
103875;2368237;274179
103876;2387876;314255
103877;2253070;262509
103878;2437265;307968
103879;2264870;258248
103880;1987029;304271
103881;2352117;277730
103882;1535770;296725
103883;2145710;298721
103884;2381173;290646
103885;2072919;310186
103886;1773254;277465
103887;2250721;299391
103888;2521943;296126
103889;1807348;206909
103890;2211378;276483
103891;1570508;269295
103892;2135376;270374
103893;1567740;246311
103894;2510618;293734
103895;2184610;248480
103896;2065627;268178
103897;1891642;283631
103898;1757556;293822
103899;2059556;242269
103900;2194819;298240
103901;2068598;254235
103902;1913285;286575
103903;2043974;302589
103904;2512115;295095
103905;2463157;249570
103906;1656374;315550
103907;1835782;324632
103908;2067394;306862
103909;1961797;264237
103910;2479213;296249
103911;2505282;243046
103912;2266345;302413
103913;1729652;275552
103914;1902574;216490
103915;2340147;240513
103916;1768044;241792
103917;1597187;274798
103918;2462846;295412
103919;1541460;266215
103920;1634928;342278
103921;2347631;292130
103922;2049658;297932
103923;1719250;274399
103924;2399719;220677
103925;1627648;270569
103926;2144702;228309
103927;2414091;268294
103928;2108900;261665
103929;2524369;254779
103930;1611363;261413
103931;1646005;281891
103932;1793364;275576
103933;2109135;242880
103934;2249510;206481
103935;1540219;267513
103936;2495878;254132
103937;2000174;353464
103938;2371077;305053
103939;2265873;324725
103940;1674644;273363
103941;2040052;264727
103942;1627816;254330
103943;2045098;282733
103944;2090653;264229
103945;2312360;315666
103946;2437272;249658
103947;1662055;341901
103948;1561635;322733
103949;2224070;223491
103950;2042121;285202
103951;1621532;254049
103952;1662560;334665
103953;2521948;232695
103954;1799368;260468
103955;2543287;242529
103956;2434249;321095
103957;2077133;262015
